date,news
2022-12-08,"{'russian': 0.57607, 'decemb': 0.26121, 'ukrainian': 0.25923, 'forc': 0.21763, 'putin': 0.1488, 'milblogg': 0.13354, 'kremlin': 0.12624, 'report': 0.11871, 'oblast': 0.11871, 'claim': 0.0965, 'offici': 0.09594, 'zakharova': 0.09313, 'continu': 0.09305, 'ukrain': 0.08961, 'near': 0.0891, 'milley': 0.08506, 'mobil': 0.08438, 'occup': 0.07382, 'state': 0.06981, 'winter': 0.0692, 'nuclear': 0.06613, 'occupi': 0.06264, 'scholz': 0.06209, 'area': 0.06189, 'russia': 0.06096, 'oper': 0.06081, 'peskov': 0.06024, 'sourc': 0.05935, 'gener': 0.05819, 'war': 0.05594, 'word': 0.055, 'territori': 0.05292, 'not': 0.05121, 'hrc': 0.05103, 'nationalist': 0.05053, 'may': 0.05025, 'ha': 0.04961, 'as': 0.04924, 'staff': 0.04899, 'militari': 0.04825, 'goal': 0.04799, 'inform': 0.04798, 'search': 0.04623, 'donetsk': 0.04595, 'isw': 0.04561, 'assess': 0.04561, 'svatov': 0.04512, 'zaporizhia': 0.04485, 'znpp': 0.04475, 'saldo': 0.04443, 'desert': 0.04443, 'be': 0.04377, 'kreminna': 0.04298, 'statement': 0.04285, 'with': 0.04256, 'acknowledg': 0.04237, 'within': 0.0423, 'messag': 0.04201, 'hpp': 0.04195, 'effort': 0.04192, 'conduct': 0.04182, 'impli': 0.03965, 'support': 0.03909, 'also': 0.03897, 'diverg': 0.03886, 'hi': 0.03787, 'author': 0.03757, 'mod': 0.03749, 'credibl': 0.03739, 'govern': 0.03724, 'opinion': 0.03653, 'posit': 0.03602, 'defen': 0.03602, 'bakhmut': 0.03598, 'panel': 0.03544, 'inconsist': 0.03536, 'object': 0.03533, 'counterattack': 0.03527, 'previou': 0.03524, 'question': 0.03442, 'repel': 0.03398, 'regard': 0.03382, 'vladimir': 0.03304, 'use': 0.03296, 'klisha': 0.03287, 'when': 0.03261, 'solv': 0.03254, 'end': 0.03205, 'dam': 0.03201, 'lot': 0.03189, 'pace': 0.0317, 'document': 0.0317, 'escal': 0.03156, 'assault': 0.03132, 'citizen': 0.03118, 'dure': 0.03111, 'olaf': 0.03104, 'appeal': 0.03047, 'work': 0.03046, 'maximalist': 0.03036}"
2022-12-09,"{'russian': 0.58898, 'decemb': 0.24951, 'forc': 0.21103, 'ukrainian': 0.18583, 'putin': 0.16533, 'bbc': 0.12632, 'mobil': 0.11323, 'continu': 0.11052, 'claim': 0.10763, 'offici': 0.10168, 'russia': 0.09473, 'report': 0.09157, 'oblast': 0.08841, 'mod': 0.08434, 'sourc': 0.08396, 'iranian': 0.08382, 'militari': 0.08231, 'ukrain': 0.08189, 'negoti': 0.07322, 'death': 0.06995, 'milblogg': 0.06797, 'as': 0.06784, 'state': 0.06543, 'area': 0.06412, 'defen': 0.06122, 'gener': 0.06045, 'ethnic': 0.06022, 'oper': 0.05984, 'ceasefir': 0.05742, 'near': 0.05734, 'bishkek': 0.055, 'note': 0.05423, 'kreminna': 0.05287, 'by': 0.05261, 'line': 0.05248, 'he': 0.0524, 'medic': 0.05095, 'defer': 0.05032, 'svatov': 0.04996, 'their': 0.04833, 'posit': 0.04833, 'loss': 0.0475, 'investig': 0.04745, 'insur': 0.04708, 'agreement': 0.04661, 'student': 0.04604, 'territori': 0.04557, 'ha': 0.04557, 'with': 0.04511, 'effort': 0.04443, 'dead': 0.04306, 'higher': 0.04302, 'independ': 0.04281, 'hi': 0.04193, 'support': 0.04168, 'occupi': 0.04109, 'hundr': 0.04109, 'not': 0.04095, 'deport': 0.04029, 'open': 0.03997, 'passport': 0.03936, 'agent': 0.03934, 'two': 0.03896, 'mediazona': 0.03878, 'iran': 0.038, 'process': 0.03764, 'ministri': 0.03745, 'men': 0.0372, 'which': 0.03719, 'battalion': 0.03706, 'system': 0.03702, 'island': 0.03684, 'proport': 0.03637, 'found': 0.03618, 'outlet': 0.03614, 'trust': 0.03595, 'region': 0.03557, 'donetsk': 0.03553, 'oscil': 0.03487, 'also': 0.03486, 'sabotag': 0.03429, 'talk': 0.03411, 'question': 0.03388, 'second': 0.03378, 'weapon': 0.03362, 'eurasian': 0.03348, 'life': 0.03316, 'onli': 0.03297, 'rate': 0.03254, 'educ': 0.03239, 'sentenc': 0.03229, 'train': 0.03225, 'staff': 0.03214, 'kherson': 0.03214, 'zero': 0.03207, 'persist': 0.03202, 'citi': 0.03182, 'children': 0.03176, 'bakhmut': 0.03147, 'result': 0.03143}"
2022-12-10,"{'russian': 0.54415, 'ukrainian': 0.28873, 'decemb': 0.28436, 'forc': 0.27393, 'ten': 0.13323, 'oblast': 0.12618, 'drone': 0.10099, 'chechen': 0.09914, 'soldier': 0.09405, 'claim': 0.09301, 'report': 0.08907, 'putin': 0.08883, 'continu': 0.08536, 'milblogg': 0.08522, 'donetsk': 0.08353, 'militari': 0.08185, 'near': 0.07928, 'with': 0.07574, 'area': 0.07536, 'kreminna': 0.07456, 'author': 0.07387, 'sourc': 0.06864, 'pentagon': 0.06854, 'news': 0.06706, 'svatov': 0.06524, 'citi': 0.06357, 'occup': 0.06291, 'mobil': 0.0621, 'state': 0.06152, 'defen': 0.06059, 'attack': 0.06059, 'not': 0.05923, 'iranian': 0.05911, 'program': 0.05851, 'mod': 0.05576, 'ukrain': 0.05553, 'car': 0.05478, 'util': 0.05454, 'strike': 0.0545, 'also': 0.05326, 'occupi': 0.05232, 'had': 0.05113, 'bakhmut': 0.05086, 'kherson': 0.04911, 'gener': 0.04861, 'russia': 0.04824, 'administr': 0.04756, 'khodakovski': 0.04624, 'territori': 0.04591, 'civilian': 0.04494, 'previou': 0.04484, 'conduct': 0.04465, 'oper': 0.04442, 'trutnev': 0.0431, 'infrastructur': 0.04249, 'their': 0.04166, 'head': 0.04044, 'critic': 0.03963, 'direct': 0.03941, 'serpukhov': 0.03935, 'extort': 0.03935, 'one': 0.03914, 'luhansk': 0.03865, 'made': 0.03858, 'target': 0.03837, 'ha': 0.03826, 'haidai': 0.03813, 'as': 0.03797, 'reportedli': 0.03792, 'effort': 0.0373, 'us': 0.03707, 'pace': 0.03667, 'republ': 0.03567, 'number': 0.03546, 'veteran': 0.03512, 'stolen': 0.03504, 'insist': 0.03504, 'regist': 0.03487, 'enrol': 0.03427, 'offici': 0.03415, 'staff': 0.034, 'use': 0.03388, 'plate': 0.03294, 'thwart': 0.03235, 'tent': 0.03235, 'shahe': 0.03227, 'girkin': 0.03227, 'assault': 0.0322, 'note': 0.03187, 'by': 0.03092, 'discrep': 0.03083, 'higher': 0.03033, 'support': 0.03014, 'dnr': 0.03011, 'structur': 0.03007, 'turchak': 0.02996, 'samara': 0.02996, 'licen': 0.02996, 'deleg': 0.02957, 'center': 0.02909}"
2022-12-11,"{'belarusian': 0.63629, 'russian': 0.28807, 'belaru': 0.22463, 'lukashenko': 0.20501, 'forc': 0.20125, 'militari': 0.19038, 'ukrain': 0.17363, 'train': 0.11544, 'ukrainian': 0.09076, 'two': 0.08543, 'novemb': 0.0831, 'transfer': 0.08218, 'would': 0.0767, 'twenti': 0.07359, 'invad': 0.07194, 'personnel': 0.07121, 'report': 0.07121, 'capac': 0.06872, 'war': 0.06492, 'with': 0.06459, 'unit': 0.06007, 'inva': 0.05997, 'combin': 0.05997, 'tank': 0.05985, 'russia': 0.05934, 'oper': 0.05919, 'enter': 0.05532, 'th': 0.05448, 'cycl': 0.05349, 'thousand': 0.05282, 'as': 0.05262, 'hajun': 0.05005, 'ha': 0.04894, 'support': 0.0482, 'pressur': 0.04792, 'joint': 0.04778, 'nineti': 0.04636, '72a': 0.04594, 'offici': 0.0455, 'equip': 0.04518, 'arm': 0.04463, 'project': 0.04358, 'inform': 0.04303, 'hundr': 0.04212, 'be': 0.04151, 'part': 0.04134, 'awar': 0.04117, 'degrad': 0.04065, 'theoret': 0.04053, 'effort': 0.03976, 'fight': 0.03971, 'materi': 0.03963, 'if': 0.03954, 'not': 0.03946, 'inventori': 0.03932, 'draft': 0.03798, 'due': 0.03795, 'decemb': 0.03789, 'mobil': 0.03783, 'extent': 0.03718, 'sourc': 0.03659, 'secur': 0.03659, 'these': 0.03615, 'assess': 0.03615, 'fores': 0.03579, 'send': 0.03574, 'wish': 0.03511, 'hi': 0.03502, 'also': 0.03494, 'lesnovski': 0.03449, 'interv': 0.03449, 'zero': 0.03444, 'elit': 0.03441, 'unrest': 0.03391, 'obuz': 0.03391, 'gur': 0.03362, 'union': 0.03361, 'exerci': 0.03342, 'gomel': 0.03337, 'rgv': 0.03286, 'constraint': 0.03286, 'conscript': 0.03229, 'isw': 0.03213, 'airspac': 0.03194, 'gener': 0.03189, 'servicememb': 0.03183, 'group': 0.03169, 'substanti': 0.03167, 'amount': 0.03167, 'nato': 0.03119, 'entri': 0.03112, 'it': 0.03097, 'threat': 0.03086, 'intern': 0.02976, 'offen': 0.02921, 'into': 0.02913, 'state': 0.02869, 'apparatu': 0.02849, 'munit': 0.02842, 'brest': 0.02822}"
2022-12-12,"{'russian': 0.49898, 'decemb': 0.35439, 'forc': 0.24801, 'ukrainian': 0.23916, 'eleven': 0.20085, 'twelv': 0.18718, 'oblast': 0.12432, 'continu': 0.10656, 'report': 0.09768, 'claim': 0.09496, 'ukrain': 0.08858, 'area': 0.07814, 'donetsk': 0.07571, 'gerasimov': 0.07266, 'two': 0.07, 'defen': 0.06947, 'kreminna': 0.06939, 'sourc': 0.06844, 'with': 0.06645, 'state': 0.0644, 'ha': 0.06408, 'winter': 0.06384, 'militari': 0.06232, 'their': 0.06041, 'mobil': 0.06015, 'gener': 0.05965, 'mod': 0.0593, 'bakhmut': 0.05901, 'beach': 0.05884, 'luhansk': 0.05857, 'counteroffen': 0.05803, 'svatov': 0.05724, 'thousand': 0.05709, 'rubl': 0.05678, 'payment': 0.0567, 'troop': 0.0567, 'citi': 0.05667, 'author': 0.05546, 'occup': 0.05376, 'soft': 0.05156, 'wagner': 0.05141, 'about': 0.05137, 'milblogg': 0.05098, 'reznikov': 0.05074, 'putin': 0.04871, 'element': 0.04842, 'support': 0.04809, 'offici': 0.04766, 'near': 0.04743, 'group': 0.04742, 'oper': 0.04724, 'geopolit': 0.04708, 'men': 0.04649, 'as': 0.04542, 'staff': 0.04519, 'along': 0.04393, 'one': 0.04371, 'hryvnia': 0.04306, 'center': 0.04253, 'also': 0.04248, 'isw': 0.04207, 'spend': 0.04193, 'wmd': 0.04183, 'effort': 0.04165, 'composit': 0.04144, 'zaporizhia': 0.04138, 'hub': 0.04107, 'crimea': 0.04042, 'line': 0.03997, 'twenti': 0.03977, 'previou': 0.03902, 'conduct': 0.03858, 'russia': 0.03848, 'not': 0.03838, 'switch': 0.03805, 'blood': 0.03805, 'been': 0.03766, 'territori': 0.03662, 'over': 0.03632, 'note': 0.03631, 'vuhledar': 0.03623, 'kherson': 0.03616, 'assess': 0.03606, 'occupi': 0.03531, 'which': 0.03487, 'thre': 0.03469, 'novosilka': 0.0345, 'dni': 0.03437, 'chornomorsk': 0.03437, 'control': 0.03417, 'be': 0.03417, 'these': 0.03306, 'suppli': 0.0329, 'worldwid': 0.03269, 'servicemen': 0.03243, 'ten': 0.03234, 'rumor': 0.03198, 'hain': 0.03139, 'ground': 0.03138, 'armi': 0.0311}"
2022-12-13,"{'russian': 0.49079, 'decemb': 0.29686, 'ukrainian': 0.22028, 'thirteen': 0.19527, 'forc': 0.1739, 'ukrain': 0.13139, 'milblogg': 0.11676, 'report': 0.11623, 'as': 0.11098, 'belarusian': 0.10996, 'state': 0.10838, 'znpp': 0.10806, 'claim': 0.0971, 'oblast': 0.09686, 'terror': 0.09408, 'russia': 0.08523, 'legisl': 0.08322, 'continu': 0.08136, 'agreement': 0.08007, 'with': 0.07512, 'macron': 0.07497, 'not': 0.07343, 'missil': 0.07199, 'pentagon': 0.07156, 'offici': 0.07129, 'mod': 0.07114, 'concept': 0.06641, 'gener': 0.06636, 'weapon': 0.06187, 'ground': 0.0616, 'ha': 0.05991, 'two': 0.05976, 'photo': 0.05881, 'kreminna': 0.05838, 'militari': 0.05826, 'melitopol': 0.05803, 'snap': 0.05776, 'belaru': 0.05677, 'part': 0.05567, 'donetsk': 0.05549, 'brest': 0.05527, 'kherson': 0.05521, 'area': 0.05507, 'wagner': 0.05505, 'henichesk': 0.05475, 'un': 0.05367, 'readi': 0.05315, 'thousand': 0.05173, 'excess': 0.04981, 'dragon': 0.04981, 'check': 0.0496, 'twelv': 0.049, 'use': 0.04864, 'remov': 0.04851, 'prison': 0.04846, 'transfer': 0.04829, 'teeth': 0.04827, 'strike': 0.04814, 'troop': 0.04802, 'attack': 0.04744, 'iran': 0.04663, 'bridg': 0.04596, 'hundr': 0.04584, 'patriot': 0.04575, 'near': 0.04552, 'nineti': 0.0454, 'such': 0.04531, 'decommiss': 0.04499, 'framework': 0.04411, 'posit': 0.04349, 'bakhmut': 0.04345, 'isra': 0.04279, 'mobil': 0.04168, 'product': 0.04156, 'substant': 0.04108, 'r47': 0.04108, 'mortal': 0.04108, 'svatov': 0.04087, 'author': 0.04083, 'zaporizhia': 0.04062, 'system': 0.04038, 'by': 0.04035, 'sourc': 0.04031, 'explicitli': 0.03962, 'staff': 0.03944, 'it': 0.03899, 'effort': 0.03894, 'down': 0.03823, 'note': 0.03802, 'unit': 0.03782, 'occupi': 0.03782, 'occup': 0.03753, 'judici': 0.03749, 'one': 0.03677, 'be': 0.03659, 'against': 0.0365, 'northwest': 0.03639, 'meduza': 0.03591, 'secur': 0.03583, 'debat': 0.03578}"
2022-12-14,"{'russian': 0.55335, 'ukrainian': 0.32493, 'forc': 0.21876, 'decemb': 0.20852, 'fourteen': 0.13819, 'oblast': 0.11288, 'uoc': 0.1122, 'kreminna': 0.10801, 'address': 0.10756, 'thousand': 0.10527, 'mp': 0.10425, 'putin': 0.10133, 'claim': 0.10024, 'report': 0.09998, 'orthodox': 0.09905, 'mobil': 0.09253, 'continu': 0.09031, 'church': 0.08771, 'ukrain': 0.08686, 'religi': 0.08382, 'oper': 0.08365, 'two': 0.08291, 'milblogg': 0.07869, 'hi': 0.07613, 'as': 0.06599, 'area': 0.06549, 'donetsk': 0.06269, 'svatov': 0.06237, 'near': 0.05857, 'kremlin': 0.05768, 'inform': 0.057, 'languag': 0.05678, 'twenti': 0.05667, 'patriarch': 0.05623, 'annual': 0.05594, 'not': 0.05469, 'state': 0.05347, 'sourc': 0.0522, 'question': 0.0519, 'conduct': 0.05174, 'occup': 0.05077, 'postpon': 0.05012, 'with': 0.04937, 'offen': 0.04762, 'thirteen': 0.04741, 'assembl': 0.04703, 'defen': 0.04608, 'press': 0.04574, 'oppress': 0.04468, 'one': 0.04422, 'be': 0.044, 'may': 0.04377, 'freedom': 0.04377, 'victori': 0.04281, 'russia': 0.04193, 'offici': 0.0408, 'passport': 0.0402, 'pilot': 0.04019, 'confer': 0.03906, 'gener': 0.039, 'citi': 0.039, 'assault': 0.03848, 'facto': 0.03759, 'wsj': 0.03745, 'shahe': 0.0374, 'launch': 0.03722, 'public': 0.03702, 'attempt': 0.03685, 'complaint': 0.03675, 'ha': 0.03657, 'bakhmut': 0.03617, 'distribut': 0.03612, 'liberti': 0.03592, 'moskalkova': 0.03562, 'had': 0.03555, 'identifi': 0.03489, 'partisan': 0.03488, 'month': 0.03381, 'center': 0.0337, 'introduc': 0.03308, 'novoselivk': 0.03304, 'airlin': 0.03304, '247th': 0.03304, 'kherson': 0.03283, 'militari': 0.03233, 'mod': 0.0323, 'admit': 0.03218, 'issuanc': 0.03206, 'also': 0.03205, 'about': 0.03198, 'resist': 0.03179, 'de': 0.03143, 'kuleba': 0.03121, 'kemerovo': 0.03121, 'earli': 0.03113, 'feder': 0.03094, 'avdiivka': 0.03094, 'undermin': 0.03089, 'hundr': 0.03053, 'kommer': 0.03046}"
2022-12-15,"{'russian': 0.51125, 'ukrainian': 0.28244, 'forc': 0.24311, 'decemb': 0.1974, 'ukrain': 0.15016, 'two': 0.14374, 'report': 0.1362, 'belaru': 0.1313, 'hromov': 0.11423, 'thousand': 0.11166, 'russia': 0.11111, 'fifteen': 0.1058, 'oblast': 0.10394, 'continu': 0.09678, 'putin': 0.09652, 'zaluzhni': 0.09502, 'winter': 0.08697, 'gener': 0.08668, 'mobil': 0.08569, 'effort': 0.08286, 'militari': 0.08265, 'occup': 0.08246, 'offici': 0.08245, 'state': 0.0817, 'twenti': 0.07779, 'oper': 0.07508, 'not': 0.07508, 'negoti': 0.07388, 'attack': 0.07315, 'thre': 0.07202, 'donetsk': 0.06967, 'offen': 0.06804, 'territori': 0.06651, 'claim': 0.06468, 'concess': 0.06331, 'kyiv': 0.06282, 'train': 0.06276, 'alley': 0.06243, 'mother': 0.06217, 'isw': 0.05823, 'brigadi': 0.05711, 'be': 0.05642, 'with': 0.05486, 'occupi': 0.05442, 'strike': 0.05264, 'compel': 0.05214, 'ha': 0.05173, 'bakhmut': 0.04913, 'may': 0.04865, 'kreminna': 0.04801, 'power': 0.04737, 'object': 0.04737, 'assess': 0.04731, 'chief': 0.04618, 'passport': 0.04467, 'transform': 0.04466, 'substat': 0.04466, 'troop': 0.04443, 'staff': 0.04378, 'kherson': 0.04378, 'near': 0.04211, 'against': 0.04127, 'wive': 0.04081, 'belarusian': 0.04069, 'as': 0.04034, 'area': 0.04003, 'saldo': 0.0397, 'conduct': 0.03953, 'prepar': 0.03787, 'author': 0.03777, 'sbu': 0.03764, 'form': 0.03757, 'pursu': 0.03712, 'berdyansk': 0.03712, 'southwest': 0.03687, 'personnel': 0.03687, 'their': 0.03658, 'defen': 0.03658, 'zero': 0.03641, 'deploy': 0.03629, 'petersburg': 0.03624, 'renew': 0.03605, 'set': 0.03545, 'ultim': 0.0352, 'outlet': 0.03516, 'condit': 0.03499, 'assault': 0.03499, 'st': 0.03463, 'februari': 0.03425, 'one': 0.03402, 'hundr': 0.03392, 'time': 0.03366, 'sourc': 0.03315, 'justic': 0.0331, 'buri': 0.0331, 'combat': 0.03309, 'group': 0.03281, 'indic': 0.03248, 'reloc': 0.03194, 'new': 0.03167}"
2022-12-16,"{'russian': 0.51172, 'decemb': 0.29556, 'forc': 0.24624, 'ukrainian': 0.23085, 'sixteen': 0.19245, 'putin': 0.13272, 'ukrain': 0.13082, 'lukashenko': 0.12934, 'report': 0.11572, 'oblast': 0.11572, 'continu': 0.11186, 'medvedev': 0.11111, 'russia': 0.08486, 'inflammatori': 0.07668, 'strike': 0.07408, 'minsk': 0.07407, 'militari': 0.07347, 'oper': 0.0731, 'belarusian': 0.07299, 'servicememb': 0.07242, 'defen': 0.07085, 'state': 0.06794, 'missil': 0.06655, 'offici': 0.06654, 'worst': 0.06414, 'belaru': 0.06358, 'war': 0.0633, 'economi': 0.06314, 'scenario': 0.06265, 'gener': 0.06219, 'ft': 0.06135, 'kyiv': 0.06084, 'near': 0.05768, 'ignor': 0.05611, 'two': 0.05553, 'donetsk': 0.05525, 'as': 0.05525, 'support': 0.05483, 'western': 0.05455, 'comment': 0.05291, 'winter': 0.052, 'twenti': 0.05182, 'thousand': 0.0515, 'claim': 0.05027, 'electr': 0.05012, 'zaporizhia': 0.04943, 'meet': 0.04672, 'occup': 0.04671, 'kh': 0.04642, 'scale': 0.04603, 'inva': 0.04548, 'case': 0.04483, 'irmino': 0.04479, 'one': 0.04475, 'search': 0.04446, 'union': 0.04369, 'their': 0.0433, 'destroy': 0.04275, 'irrelev': 0.0426, 'conduct': 0.04254, 'show': 0.04229, 'inform': 0.04195, 'surrend': 0.04182, 'relat': 0.04182, 'some': 0.0416, 'nineteen': 0.04015, 'cost': 0.04015, 'hi': 0.03983, 'ukrenergo': 0.03951, 'weaken': 0.03945, 'with': 0.03936, 'assess': 0.03916, 'area': 0.03916, 'kreminna': 0.03875, 'milblogg': 0.03875, 'legitim': 0.03818, 'piec': 0.03788, 'integr': 0.03707, 'yakovlivka': 0.03703, 'wagner': 0.03654, 'larg': 0.03641, 'luhansk': 0.03615, 'energi': 0.03571, 'verstka': 0.03562, 'staff': 0.03534, 'he': 0.03492, 'target': 0.0349, 'effort': 0.03489, 'elimin': 0.03438, 'decad': 0.03423, 'also': 0.03407, '1st': 0.03403, 'svatov': 0.03391, 'burial': 0.03362, 'assault': 0.03347, 'presid': 0.0334, 'note': 0.03312, 'kartapolov': 0.03306, 'break': 0.03289, 'civilian': 0.0327}"
2022-12-17,"{'russian': 0.59005, 'forc': 0.20979, 'decemb': 0.2046, 'ukrainian': 0.19013, 'nyt': 0.12704, 'seventeen': 0.12536, 'putin': 0.11799, 'report': 0.10845, 'oblast': 0.10516, 'militari': 0.09225, 'with': 0.09055, 'war': 0.08764, 'conscript': 0.08716, 'negoti': 0.08468, 'mod': 0.08229, 'bakhmut': 0.08189, 'continu': 0.07559, 'ukrain': 0.07212, 'kreminna': 0.07153, 'as': 0.0706, 'planner': 0.0697, 'labor': 0.06722, 'sixteen': 0.06708, 'news': 0.06681, 'soldier': 0.06663, 'claim': 0.06589, 'joint': 0.06351, 'area': 0.0634, 'not': 0.059, 'kremlin': 0.05877, 'sourc': 0.05699, 'gener': 0.05629, 'oper': 0.05573, 'be': 0.05517, 'headquart': 0.05373, 'event': 0.05316, 'meet': 0.05307, 'longstand': 0.05307, 'ultra': 0.05237, 'wagner': 0.05189, 'troop': 0.05184, 'donetsk': 0.05043, 'isw': 0.05005, 'assess': 0.05005, 'about': 0.04888, 'public': 0.0485, 'imag': 0.04849, 'contribut': 0.04821, 'assumpt': 0.0477, 'command': 0.04765, 'milblogg': 0.04716, 'worker': 0.0468, 'support': 0.04671, 'denounc': 0.04655, 'effort': 0.04624, 'russia': 0.04601, 'znpp': 0.04583, 'near': 0.04563, 'servic': 0.04538, 'offici': 0.04536, 'element': 0.0448, 'by': 0.04449, 'attempt': 0.04438, 'ha': 0.04404, 'mobil': 0.04321, 'leader': 0.0425, 'seriou': 0.04059, 'document': 0.04059, 'chechen': 0.04052, 'svatov': 0.04044, 'donat': 0.04036, 'prigozhin': 0.04009, 'dnr': 0.03999, 'pushilin': 0.03987, 'conduct': 0.03954, 'polic': 0.03952, 'riot': 0.03928, 'unifi': 0.03878, 'period': 0.03868, 'author': 0.03848, 'doctrin': 0.0383, 'demilitar': 0.0383, 'zaporizhia': 0.03828, 'mariupol': 0.03825, 'hurdl': 0.03816, 'state': 0.03745, 'ongo': 0.03722, 'nationalist': 0.03697, 'defen': 0.03689, 'desert': 0.0364, 'onset': 0.0363, 'ceasefir': 0.03585, 'andryushchenko': 0.03582, 'wartim': 0.0355, 'extend': 0.03507, 'weapon': 0.03499, 'design': 0.0349, 'grand': 0.03485, 'cia': 0.03485, '26th': 0.03485}"
2022-12-18,"{'russian': 0.37101, 'forc': 0.25068, 'prigozhin': 0.18393, 'wagner': 0.17459, 'decemb': 0.1685, 'execut': 0.1593, 'militari': 0.15117, 'shoigu': 0.1438, 'meet': 0.14205, 'as': 0.1337, 'with': 0.13336, 'lukashenko': 0.12257, 'ukrain': 0.12033, 'putin': 0.12031, 'report': 0.11058, 'ukrainian': 0.1103, 'nuzhin': 0.1066, 'group': 0.10352, 'nayev': 0.09992, 'belarusian': 0.09511, 'buri': 0.09284, 'present': 0.08768, 'fighter': 0.08292, 'command': 0.07849, 'smd': 0.07312, 'express': 0.07129, 'effort': 0.07073, 'medic': 0.06952, 'it': 0.06745, 'mod': 0.06713, 'come': 0.06653, 'insid': 0.06633, 'disciplin': 0.06633, 'phase': 0.06531, 'personnel': 0.06463, 'new': 0.06345, 'veteran': 0.06342, 'by': 0.06281, 'pmc': 0.06211, 'war': 0.06186, 'renew': 0.06067, 'conduct': 0.06047, 'continu': 0.06032, 'oper': 0.06016, 'sergei': 0.05863, 'struggl': 0.05861, 'leadership': 0.05783, 'who': 0.05739, 'mid': 0.05727, 'suggest': 0.05724, 'fight': 0.05606, 'releg': 0.05551, 'lobbi': 0.05551, 'deserv': 0.05551, 'field': 0.05537, 'statu': 0.05507, 'discuss': 0.05471, 'winter': 0.0542, 'extend': 0.05365, 'especi': 0.05365, 'parastat': 0.0533, 'feud': 0.0533, 'bid': 0.0533, 'offen': 0.05301, 'month': 0.05269, 'state': 0.05208, 'ha': 0.05181, 'visit': 0.0518, 'proactiv': 0.05149, 'defen': 0.05129, 'support': 0.05103, 'equip': 0.05103, 'petersburg': 0.05082, 'presag': 0.04996, 'overestim': 0.04996, 'kremmina': 0.04996, 'angri': 0.04996, 'st': 0.04856, 'fall': 0.04856, 'engag': 0.04817, 'seventeen': 0.04793, 'appeal': 0.04773, 'russo': 0.04642, 'commentari': 0.04642, 'acquisit': 0.04642, 'duma': 0.04635, 'recruit': 0.04601, 'mechan': 0.04597, 'sixteen': 0.0456, 'dissatisfi': 0.04547, 'eighteen': 0.0447, 'address': 0.0447, 'humili': 0.04461, 'honor': 0.04461, 'dislodg': 0.04461, 'yevgeni': 0.04418, 'previou': 0.04417, 'plan': 0.04388, 'spoke': 0.04381, 'chairperson': 0.04381}"
2022-12-19,"{'russian': 0.49514, 'decemb': 0.37746, 'ukrainian': 0.24422, 'nineteen': 0.2269, 'forc': 0.20073, 'eighteen': 0.19387, 'lukashenko': 0.14313, 'report': 0.10733, 'oblast': 0.10397, 'milblogg': 0.10108, 'continu': 0.08385, 'occupi': 0.08366, 'putin': 0.08028, 'occup': 0.0731, 'claim': 0.07061, 'wagner': 0.06884, 'area': 0.06811, 'girkin': 0.06806, 'chairman': 0.06687, 'state': 0.06603, 'exit': 0.06596, 'with': 0.06503, 'militari': 0.06389, 'bakhmut': 0.06269, 'territori': 0.06223, 'crimea': 0.06106, 'as': 0.05833, 'volunt': 0.05701, 'strike': 0.05683, 'group': 0.05373, 'donetsk': 0.05147, 'zaporizhia': 0.05079, 'citi': 0.05069, 'effort': 0.05057, 'kreminna': 0.05054, 'russia': 0.05031, 'ukrain': 0.05018, 'ha': 0.0484, 'svatov': 0.04717, 'sourc': 0.04653, 'offici': 0.04629, 'recruit': 0.04606, 'against': 0.04564, 'dnr': 0.04535, 'melitopol': 0.04466, 'rant': 0.04465, 'belarusian': 0.04442, 'gener': 0.04393, 'critiqu': 0.04358, 'oper': 0.04349, 'berdyansk': 0.04342, 'belaru': 0.043, 'petit': 0.04243, 'troop': 0.04157, 'former': 0.0415, 'kamikaz': 0.04119, 'brutal': 0.04119, 'defen': 0.04107, 'near': 0.03941, 'administr': 0.03907, 'yeri': 0.03895, 'notori': 0.03895, 'freight': 0.03895, 'shahe': 0.03889, 'pull': 0.03889, 'search': 0.03866, 'war': 0.03784, 'other': 0.03779, 'posit': 0.03765, 'convict': 0.03757, 'also': 0.03703, 'note': 0.03703, 'failur': 0.03686, 'parastat': 0.03557, 'concess': 0.03555, 'dnipro': 0.03552, 'shchastia': 0.03436, 'kherson': 0.03414, 'prigozhin': 0.03409, 'children': 0.03373, 'between': 0.03335, 'piec': 0.03294, 'pushilin': 0.03255, 'along': 0.032, 'seventeen': 0.03199, 'inform': 0.03192, 'hundr': 0.03174, 'particip': 0.03173, 'out': 0.03116, 'staff': 0.03073, 'critic': 0.0307, 'center': 0.03067, 'sixteen': 0.03043, 'drone': 0.03042, 'he': 0.03036, 'south': 0.03016, 'over': 0.02993, 'variou': 0.02983, 'hi': 0.02969, 'zelenski': 0.02952}"
